预测时间,城市,预测AQI,预测PM25,预测PM10,预测O3,预测NO2,污染等级,预警颜色,预警提示
2026-03-25 14:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
2026-03-25 15:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.1,优,绿色,无预警
2026-03-25 16:00:00,锡林郭勒盟,48.0,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 17:00:00,锡林郭勒盟,48.0,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 18:00:00,锡林郭勒盟,48.0,28.3,39.3,98.4,25.0,优,绿色,无预警
2026-03-25 19:00:00,锡林郭勒盟,48.0,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 20:00:00,锡林郭勒盟,48.0,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 21:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 22:00:00,锡林郭勒盟,47.9,28.3,39.2,98.4,25.0,优,绿色,无预警
2026-03-25 23:00:00,锡林郭勒盟,47.9,28.3,39.2,98.5,25.0,优,绿色,无预警
2026-03-25 00:00:00,锦州,52.7,31.0,43.6,94.7,25.0,良,黄色,无预警
2026-03-25 01:00:00,锦州,52.7,31.0,43.5,95.2,25.0,良,黄色,无预警
2026-03-25 02:00:00,锦州,52.7,31.0,43.5,95.4,25.0,良,黄色,无预警
2026-03-25 03:00:00,锦州,52.7,31.0,43.5,95.4,25.0,良,黄色,无预警
2026-03-25 04:00:00,锦州,52.7,31.0,43.5,95.4,25.0,良,黄色,无预警
2026-03-25 05:00:00,锦州,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 06:00:00,锦州,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 07:00:00,锦州,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 08:00:00,锦州,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 09:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 10:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 11:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 12:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 13:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 14:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 15:00:00,锦州,52.7,31.0,43.5,95.3,25.1,良,黄色,无预警
2026-03-25 16:00:00,锦州,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 17:00:00,锦州,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 18:00:00,锦州,52.8,31.0,43.6,95.3,25.0,良,黄色,无预警
2026-03-25 19:00:00,锦州,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 20:00:00,锦州,52.8,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 21:00:00,锦州,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 22:00:00,锦州,52.7,31.0,43.5,95.3,25.0,良,黄色,无预警
2026-03-25 23:00:00,锦州,52.7,31.0,43.5,95.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,镇江,59.3,35.7,50.1,94.4,25.1,良,黄色,无预警
2026-03-25 01:00:00,镇江,59.3,35.7,50.0,94.4,24.8,良,黄色,无预警
2026-03-25 02:00:00,镇江,59.3,35.7,50.0,94.4,25.0,良,黄色,无预警
2026-03-25 03:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 04:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 05:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 06:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 07:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 08:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 09:00:00,镇江,59.3,35.7,50.0,94.7,25.1,良,黄色,无预警
2026-03-25 10:00:00,镇江,59.3,35.7,50.0,94.7,25.1,良,黄色,无预警
2026-03-25 11:00:00,镇江,59.3,35.7,50.0,94.4,25.1,良,黄色,无预警
2026-03-25 12:00:00,镇江,59.3,35.7,50.0,94.4,25.1,良,黄色,无预警
2026-03-25 13:00:00,镇江,59.3,35.7,50.0,94.4,25.1,良,黄色,无预警
2026-03-25 14:00:00,镇江,59.3,35.7,50.0,94.7,25.1,良,黄色,无预警
2026-03-25 15:00:00,镇江,59.3,35.7,50.0,94.7,25.1,良,黄色,无预警
2026-03-25 16:00:00,镇江,59.4,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 17:00:00,镇江,59.4,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 18:00:00,镇江,59.4,35.8,50.1,94.7,25.0,良,黄色,无预警
2026-03-25 19:00:00,镇江,59.4,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,镇江,59.4,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,镇江,59.3,35.7,50.0,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,镇江,59.3,35.7,50.0,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,长春,49.1,29.0,40.6,95.0,25.1,优,绿色,无预警
2026-03-25 01:00:00,长春,49.1,29.0,40.5,95.1,25.0,优,绿色,无预警
2026-03-25 02:00:00,长春,49.1,29.0,40.6,95.1,25.0,优,绿色,无预警
2026-03-25 03:00:00,长春,49.1,29.0,40.6,95.1,25.0,优,绿色,无预警
2026-03-25 04:00:00,长春,49.1,29.0,40.5,95.1,25.0,优,绿色,无预警
2026-03-25 05:00:00,长春,49.1,29.0,40.5,95.1,25.0,优,绿色,无预警
2026-03-25 06:00:00,长春,49.1,29.0,40.5,95.1,25.1,优,绿色,无预警
2026-03-25 07:00:00,长春,49.1,29.0,40.5,95.1,25.1,优,绿色,无预警
2026-03-25 08:00:00,长春,49.1,29.0,40.5,95.1,25.1,优,绿色,无预警
2026-03-25 09:00:00,长春,49.1,29.0,40.6,95.1,25.1,优,绿色,无预警
2026-03-25 10:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 11:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 12:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 13:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 14:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 15:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 16:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 17:00:00,长春,49.1,28.9,40.4,95.1,25.1,优,绿色,无预警
2026-03-25 18:00:00,长春,49.1,29.0,40.5,95.1,25.1,优,绿色,无预警
2026-03-25 19:00:00,长春,49.1,28.9,40.4,95.1,25.0,优,绿色,无预警
2026-03-25 20:00:00,长春,49.1,28.9,40.4,95.1,25.0,优,绿色,无预警
2026-03-25 21:00:00,长春,49.1,28.9,40.4,95.1,25.0,优,绿色,无预警
2026-03-25 22:00:00,长春,49.1,28.9,40.4,95.1,25.0,优,绿色,无预警
2026-03-25 23:00:00,长春,49.1,28.9,40.4,95.2,25.0,优,绿色,无预警
2026-03-25 00:00:00,长沙,62.5,37.5,52.2,98.9,24.9,良,黄色,无预警
2026-03-25 01:00:00,长沙,62.4,37.5,52.2,97.5,25.0,良,黄色,无预警
2026-03-25 02:00:00,长沙,62.5,37.5,52.2,97.5,25.0,良,黄色,无预警
2026-03-25 03:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 07:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 08:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 09:00:00,长沙,62.5,37.5,52.2,97.2,25.1,良,黄色,无预警
2026-03-25 10:00:00,长沙,62.5,37.5,52.2,97.2,25.1,良,黄色,无预警
2026-03-25 11:00:00,长沙,62.5,37.5,52.2,96.7,25.1,良,黄色,无预警
2026-03-25 12:00:00,长沙,62.5,37.5,52.2,96.7,25.1,良,黄色,无预警
2026-03-25 13:00:00,长沙,62.5,37.5,52.2,96.7,25.1,良,黄色,无预警
2026-03-25 14:00:00,长沙,62.5,37.5,52.2,97.2,25.1,良,黄色,无预警
2026-03-25 15:00:00,长沙,62.5,37.5,52.2,97.2,25.1,良,黄色,无预警
2026-03-25 16:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 17:00:00,长沙,62.5,37.5,52.2,97.2,25.1,良,黄色,无预警
2026-03-25 18:00:00,长沙,62.5,37.5,52.3,97.2,25.1,良,黄色,无预警
2026-03-25 19:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 20:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 21:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 22:00:00,长沙,62.5,37.5,52.2,97.2,25.0,良,黄色,无预警
2026-03-25 23:00:00,长沙,62.5,37.5,52.2,97.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,长治,56.6,33.8,46.5,95.1,25.0,良,黄色,无预警
2026-03-25 01:00:00,长治,56.6,33.8,46.5,95.2,24.9,良,黄色,无预警
2026-03-25 02:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 03:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 04:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 05:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 06:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 07:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 08:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 09:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 10:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 11:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 12:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 13:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 14:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 15:00:00,长治,56.6,33.8,46.6,95.2,25.1,良,黄色,无预警
2026-03-25 16:00:00,长治,56.7,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 17:00:00,长治,56.7,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 18:00:00,长治,56.7,33.8,46.7,95.2,25.0,良,黄色,无预警
2026-03-25 19:00:00,长治,56.7,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 20:00:00,长治,56.7,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 21:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 22:00:00,长治,56.6,33.8,46.6,95.2,25.0,良,黄色,无预警
2026-03-25 23:00:00,长治,56.6,33.8,46.6,95.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,阜新,50.3,30.3,42.2,94.7,25.1,良,黄色,无预警
2026-03-25 01:00:00,阜新,50.3,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 02:00:00,阜新,50.3,30.3,42.4,94.9,25.0,良,黄色,无预警
2026-03-25 03:00:00,阜新,50.3,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 04:00:00,阜新,50.3,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 05:00:00,阜新,50.3,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 06:00:00,阜新,50.3,30.3,42.3,94.8,25.0,良,黄色,无预警
2026-03-25 07:00:00,阜新,50.3,30.3,42.3,94.8,25.0,良,黄色,无预警
2026-03-25 08:00:00,阜新,50.3,30.3,42.3,94.8,25.0,良,黄色,无预警
2026-03-25 09:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 10:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 11:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 12:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 13:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 14:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 15:00:00,阜新,50.3,30.3,42.4,94.8,25.1,良,黄色,无预警
2026-03-25 16:00:00,阜新,50.4,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 17:00:00,阜新,50.4,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 18:00:00,阜新,50.4,30.3,42.5,94.8,25.0,良,黄色,无预警
2026-03-25 19:00:00,阜新,50.4,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 20:00:00,阜新,50.4,30.3,42.4,94.8,25.0,良,黄色,无预警
2026-03-25 21:00:00,阜新,50.3,30.2,42.3,94.8,25.0,良,黄色,无预警
2026-03-25 22:00:00,阜新,50.3,30.2,42.2,94.8,25.0,良,黄色,无预警
2026-03-25 23:00:00,阜新,50.3,30.2,42.2,95.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,阜阳,58.5,34.3,48.2,95.7,24.9,良,黄色,无预警
2026-03-25 01:00:00,阜阳,58.5,34.2,48.1,96.1,25.0,良,黄色,无预警
2026-03-25 02:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 07:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 08:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 09:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 10:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 11:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 12:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 13:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 14:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 15:00:00,阜阳,58.5,34.2,48.1,96.0,25.1,良,黄色,无预警
2026-03-25 16:00:00,阜阳,58.6,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 17:00:00,阜阳,58.6,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 18:00:00,阜阳,58.6,34.2,48.2,96.0,25.0,良,黄色,无预警
2026-03-25 19:00:00,阜阳,58.6,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 20:00:00,阜阳,58.6,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 21:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 22:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 23:00:00,阜阳,58.5,34.2,48.1,96.0,25.0,良,黄色,无预警
2026-03-25 00:00:00,防城港,68.1,40.5,55.5,94.7,24.9,良,黄色,无预警
2026-03-25 01:00:00,防城港,68.0,40.5,55.5,95.2,24.8,良,黄色,无预警
2026-03-25 02:00:00,防城港,68.0,40.5,55.5,95.0,25.0,良,黄色,无预警
2026-03-25 03:00:00,防城港,68.0,40.5,55.5,95.0,25.0,良,黄色,无预警
2026-03-25 04:00:00,防城港,68.0,40.5,55.5,95.0,25.0,良,黄色,无预警
2026-03-25 05:00:00,防城港,68.0,40.5,55.5,95.0,25.0,良,黄色,无预警
2026-03-25 06:00:00,防城港,68.0,40.5,55.5,95.0,25.1,良,黄色,无预警
2026-03-25 07:00:00,防城港,68.0,40.5,55.5,95.0,25.1,良,黄色,无预警
2026-03-25 08:00:00,防城港,68.0,40.5,55.5,94.7,25.1,良,黄色,无预警
2026-03-25 09:00:00,防城港,68.0,40.5,55.5,94.7,25.2,良,黄色,无预警
2026-03-25 10:00:00,防城港,68.0,40.5,55.5,94.7,25.2,良,黄色,无预警
2026-03-25 11:00:00,防城港,68.0,40.5,55.5,94.2,25.2,良,黄色,无预警
2026-03-25 12:00:00,防城港,68.0,40.5,55.5,94.2,25.2,良,黄色,无预警
2026-03-25 13:00:00,防城港,68.0,40.5,55.5,94.2,25.2,良,黄色,无预警
2026-03-25 14:00:00,防城港,68.0,40.5,55.5,94.7,25.2,良,黄色,无预警
2026-03-25 15:00:00,防城港,68.0,40.5,55.5,94.7,25.2,良,黄色,无预警
2026-03-25 16:00:00,防城港,68.0,40.5,55.5,94.7,25.1,良,黄色,无预警
2026-03-25 17:00:00,防城港,68.0,40.5,55.5,94.7,25.1,良,黄色,无预警
2026-03-25 18:00:00,防城港,68.0,40.5,55.6,94.7,25.1,良,黄色,无预警
2026-03-25 19:00:00,防城港,68.0,40.5,55.5,94.7,25.0,良,黄色,无预警
2026-03-25 20:00:00,防城港,68.0,40.5,55.5,94.7,25.0,良,黄色,无预警
2026-03-25 21:00:00,防城港,68.0,40.5,55.5,94.7,25.0,良,黄色,无预警
2026-03-25 22:00:00,防城港,68.0,40.5,55.5,94.7,25.0,良,黄色,无预警
2026-03-25 23:00:00,防城港,68.0,40.5,55.5,94.8,25.0,良,黄色,无预警
2026-03-25 00:00:00,阳江,69.7,41.3,56.1,93.8,25.8,良,黄色,无预警
2026-03-25 01:00:00,阳江,69.6,41.1,55.7,95.3,24.4,良,黄色,无预警
2026-03-25 02:00:00,阳江,69.6,41.1,55.6,95.3,24.5,良,黄色,无预警
2026-03-25 03:00:00,阳江,69.5,40.9,55.5,95.3,24.5,良,黄色,无预警
2026-03-25 04:00:00,阳江,69.5,40.9,55.5,95.3,24.5,良,黄色,无预警
2026-03-25 05:00:00,阳江,69.5,40.9,55.5,95.3,24.5,良,黄色,无预警
2026-03-25 06:00:00,阳江,69.5,40.9,55.5,95.3,24.6,良,黄色,无预警
2026-03-25 07:00:00,阳江,69.5,40.9,55.5,95.3,24.6,良,黄色,无预警
2026-03-25 08:00:00,阳江,69.5,40.9,55.5,94.8,24.6,良,黄色,无预警
2026-03-25 09:00:00,阳江,69.5,40.9,55.5,94.8,24.7,良,黄色,无预警
2026-03-25 10:00:00,阳江,69.5,40.9,55.5,94.8,24.7,良,黄色,无预警
2026-03-25 11:00:00,阳江,69.5,40.9,55.5,94.3,24.7,良,黄色,无预警
2026-03-25 12:00:00,阳江,69.5,40.9,55.5,94.3,24.7,良,黄色,无预警
2026-03-25 13:00:00,阳江,69.5,40.9,55.5,94.3,24.7,良,黄色,无预警
2026-03-25 14:00:00,阳江,69.5,40.9,55.5,94.8,24.7,良,黄色,无预警
2026-03-25 15:00:00,阳江,69.5,41.0,55.5,94.8,24.7,良,黄色,无预警
2026-03-25 16:00:00,阳江,69.5,41.0,55.5,94.8,24.6,良,黄色,无预警
2026-03-25 17:00:00,阳江,69.5,41.0,55.5,94.8,24.6,良,黄色,无预警
2026-03-25 18:00:00,阳江,69.5,41.0,55.6,94.8,24.6,良,黄色,无预警
2026-03-25 19:00:00,阳江,69.5,41.0,55.5,94.8,24.5,良,黄色,无预警
2026-03-25 20:00:00,阳江,69.5,41.0,55.5,94.8,24.5,良,黄色,无预警
2026-03-25 21:00:00,阳江,69.5,41.0,55.5,94.8,24.5,良,黄色,无预警
2026-03-25 22:00:00,阳江,69.5,40.9,55.5,94.8,24.5,良,黄色,无预警
2026-03-25 23:00:00,阳江,69.5,40.9,55.5,94.9,24.5,良,黄色,无预警
2026-03-25 00:00:00,阳泉,55.0,32.9,45.5,94.7,25.1,良,黄色,无预警
2026-03-25 01:00:00,阳泉,55.1,32.9,45.4,95.1,25.1,良,黄色,无预警
2026-03-25 02:00:00,阳泉,55.0,32.9,45.4,95.1,25.2,良,黄色,无预警
2026-03-25 03:00:00,阳泉,55.0,32.9,45.4,95.1,25.2,良,黄色,无预警
2026-03-25 04:00:00,阳泉,55.0,32.9,45.4,95.1,25.2,良,黄色,无预警
2026-03-25 05:00:00,阳泉,55.0,32.9,45.4,95.1,25.2,良,黄色,无预警
2026-03-25 06:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 07:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 08:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 09:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 10:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 11:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 12:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 13:00:00,阳泉,55.0,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 14:00:00,阳泉,55.2,32.9,45.4,95.1,25.3,良,黄色,无预警
2026-03-25 15:00:00,阳泉,55.2,33.0,45.7,95.1,25.3,良,黄色,无预警
2026-03-25 16:00:00,阳泉,55.2,33.0,45.7,95.1,25.3,良,黄色,无预警
2026-03-25 17:00:00,阳泉,55.2,33.0,45.7,95.1,25.3,良,黄色,无预警
2026-03-25 18:00:00,阳泉,55.2,33.0,45.8,95.1,25.3,良,黄色,无预警
2026-03-25 19:00:00,阳泉,55.2,33.0,45.7,95.1,25.2,良,黄色,无预警
2026-03-25 20:00:00,阳泉,55.2,33.0,45.7,95.1,25.2,良,黄色,无预警
2026-03-25 21:00:00,阳泉,55.2,33.0,45.7,95.1,25.2,良,黄色,无预警
2026-03-25 22:00:00,阳泉,55.2,32.9,45.4,95.1,25.2,良,黄色,无预警
2026-03-25 23:00:00,阳泉,55.0,32.9,45.4,95.3,25.2,良,黄色,无预警
2026-03-25 00:00:00,阿克苏地区,52.6,30.5,42.6,95.2,25.0,良,黄色,无预警
2026-03-25 01:00:00,阿克苏地区,52.6,30.5,42.6,95.2,25.0,良,黄色,无预警
2026-03-25 02:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 03:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 04:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 05:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 06:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 07:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 08:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 09:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 10:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 11:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 12:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 13:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 14:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 15:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.1,良,黄色,无预警
2026-03-25 16:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 17:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 18:00:00,阿克苏地区,52.6,30.5,42.7,95.3,25.0,良,黄色,无预警
2026-03-25 19:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 20:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 21:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 22:00:00,阿克苏地区,52.6,30.5,42.6,95.3,25.0,良,黄色,无预警
2026-03-25 23:00:00,阿克苏地区,52.6,30.5,42.6,95.4,25.0,良,黄色,无预警
2026-03-25 00:00:00,阿勒泰地区,45.6,26.6,38.1,94.8,24.7,优,绿色,无预警
2026-03-25 01:00:00,阿勒泰地区,45.6,26.6,38.0,94.8,24.4,优,绿色,无预警
2026-03-25 02:00:00,阿勒泰地区,45.6,26.6,38.0,94.8,24.7,优,绿色,无预警
2026-03-25 03:00:00,阿勒泰地区,45.6,26.6,38.0,94.8,24.7,优,绿色,无预警
2026-03-25 04:00:00,阿勒泰地区,45.5,26.5,37.8,94.8,24.7,优,绿色,无预警
2026-03-25 05:00:00,阿勒泰地区,45.5,26.5,37.8,94.8,24.7,优,绿色,无预警
2026-03-25 06:00:00,阿勒泰地区,45.5,26.5,37.8,94.8,24.7,优,绿色,无预警
2026-03-25 07:00:00,阿勒泰地区,45.5,26.5,37.8,94.8,24.7,优,绿色,无预警
2026-03-25 08:00:00,阿勒泰地区,45.5,26.5,37.8,94.8,24.7,优,绿色,无预警
2026-03-25 09:00:00,阿勒泰地区,45.7,26.5,37.8,94.8,24.8,优,绿色,无预警
2026-03-25 10:00:00,阿勒泰地区,45.7,26.5,37.8,94.8,24.8,优,绿色,无预警
2026-03-25 11:00:00,阿勒泰地区,45.7,26.5,37.8,94.8,24.8,优,绿色,无预警
2026-03-25 12:00:00,阿勒泰地区,45.7,26.5,37.8,94.8,24.8,优,绿色,无预警
2026-03-25 13:00:00,阿勒泰地区,45.7,26.5,37.8,94.8,24.8,优,绿色,无预警
2026-03-25 14:00:00,阿勒泰地区,45.7,26.5,37.9,94.8,24.8,优,绿色,无预警
2026-03-25 15:00:00,阿勒泰地区,45.7,26.5,37.9,94.8,24.8,优,绿色,无预警
2026-03-25 16:00:00,阿勒泰地区,45.7,26.5,37.9,94.8,24.7,优,绿色,无预警
